Date,Open,High,Low,Close,Adj Close,Volume
2023-06-26,9025.000000,9125.000000,9025.000000,9075.000000,9075.000000,36389900
2023-06-27,9050.000000,9150.000000,9050.000000,9150.000000,9150.000000,36225100
2023-07-03,9025.000000,9075.000000,9025.000000,9075.000000,9075.000000,108855900
2023-07-04,9150.000000,9150.000000,9050.000000,9050.000000,9050.000000,35049300
2023-07-05,9050.000000,9075.000000,9025.000000,9050.000000,9050.000000,44609200
2023-07-06,9050.000000,9100.000000,9025.000000,9075.000000,9075.000000,52532400
2023-07-07,9025.000000,9100.000000,9025.000000,9025.000000,9025.000000,37641300
2023-07-10,9100.000000,9100.000000,9050.000000,9050.000000,9050.000000,28981500
2023-07-11,9100.000000,9100.000000,9025.000000,9025.000000,9025.000000,43703500
2023-07-12,9075.000000,9175.000000,9050.000000,9175.000000,9175.000000,61566500
2023-07-13,9200.000000,9225.000000,9125.000000,9125.000000,9125.000000,65230900
2023-07-14,9175.000000,9200.000000,9125.000000,9200.000000,9200.000000,55554500
2023-07-17,9200.000000,9250.000000,9175.000000,9175.000000,9175.000000,62550100
2023-07-18,9200.000000,9250.000000,9100.000000,9150.000000,9150.000000,52924600
2023-07-20,9200.000000,9225.000000,9125.000000,9150.000000,9150.000000,83476600
2023-07-21,9150.000000,9175.000000,9125.000000,9150.000000,9150.000000,42667800
2023-07-24,9200.000000,9200.000000,9100.000000,9100.000000,9100.000000,62061200
2023-07-25,9175.000000,9300.000000,9150.000000,9150.000000,9150.000000,122802700
2023-07-26,9175.000000,9350.000000,9125.000000,9350.000000,9350.000000,113868700
2023-07-27,9400.000000,9400.000000,9225.000000,9225.000000,9225.000000,77848400
2023-07-28,9200.000000,9225.000000,9125.000000,9125.000000,9125.000000,74510200
2023-07-31,9175.000000,9200.000000,9100.000000,9125.000000,9125.000000,80868000
2023-08-01,9175.000000,9175.000000,9100.000000,9125.000000,9125.000000,49756400
2023-08-02,9125.000000,9200.000000,9125.000000,9200.000000,9200.000000,60629900
2023-08-03,9150.000000,9300.000000,9150.000000,9250.000000,9250.000000,64596100
2023-08-04,9250.000000,9275.000000,9125.000000,9150.000000,9150.000000,52675900
2023-08-07,9150.000000,9275.000000,9150.000000,9275.000000,9275.000000,55589300
2023-08-08,9275.000000,9300.000000,9200.000000,9200.000000,9200.000000,43373400
2023-08-09,9275.000000,9400.000000,9250.000000,9400.000000,9400.000000,77056800
2023-08-10,9400.000000,9425.000000,9350.000000,9400.000000,9400.000000,76738100
2023-08-11,9425.000000,9450.000000,9375.000000,9400.000000,9400.000000,68898600
2023-08-14,9325.000000,9350.000000,9225.000000,9350.000000,9350.000000,75495400
